market,predicted_prob,market_prob,odds,actual
EPL,0.2664500882458044,0.2696355858703161,3.58,0
EPL,0.3411523318410138,0.3059814485424904,3.32,0
EPL,0.5028505514927765,0.812576925297041,1.24,0
EPL,0.2774112368569755,0.1276461836673512,6.36,1
EPL,0.2197379741351408,0.0597768910356076,14.4,0
EPL,0.6396368883106117,0.8830744071954211,1.13,1
EPL,0.1950279860070489,0.0809484873262469,9.72,0
EPL,0.1653158085476607,0.0359771054783319,24.98,0
EPL,0.312471181104887,0.1751389992057188,3.89,0
EPL,0.2537178759486715,0.221604447974583,3.84,0
EPL,0.4338103098219316,0.6032565528196981,1.93,1
